,cos_scores,sorted_snippets
10238,"tensor([0.5648, 0.9228, 0.7402, 0.0034, 0.0129, 0.1373])","tensor([1, 2, 0, 5, 4, 3])"
10239,"tensor([0.2510, 0.1885, 0.6544, 0.1813, 0.1312, 0.1685, 0.2042])","tensor([2, 0, 6, 1, 3, 5, 4])"
10240,"tensor([0.2568, 0.1497, 0.0841, 0.1242, 0.0695])","tensor([0, 1, 3, 2, 4])"
10241,"tensor([0.1716, 0.2135, 0.7773, 0.2154, 0.2313, 0.1686])","tensor([2, 4, 3, 1, 0, 5])"
10242,"tensor([0.0717, 0.1398, 0.2642, 0.4989, 0.5973])","tensor([4, 3, 2, 1, 0])"
10243,"tensor([0.5337, 0.3839, 0.4743, 0.3384, 0.5341])","tensor([4, 0, 2, 1, 3])"
10244,"tensor([0.1407, 0.2744, 0.3748, 0.3939, 0.1503, 0.3016, 0.0519, 0.1641, 0.2356])","tensor([3, 2, 5, 1, 8, 7, 4, 0, 6])"
10245,"tensor([0.0652, 0.5004, 0.7517, 0.1534, 0.1199])","tensor([2, 1, 3, 4, 0])"
10246,"tensor([0.0974, 0.1000, 0.1206, 0.0765, 0.1020, 0.0809, 0.1038, 0.2217])","tensor([7, 2, 6, 4, 1, 0, 5, 3])"
10247,"tensor([0.6830, 0.8678, 0.6367, 0.5774, 0.6008, 0.2610])","tensor([1, 0, 2, 4, 3, 5])"
10248,"tensor([0.1004, 0.1890, 0.1191, 0.1173, 0.6367, 0.3223, 0.3345])","tensor([4, 6, 5, 1, 2, 3, 0])"
10249,"tensor([0.3257, 0.2958, 0.2037, 0.1839, 0.6613])","tensor([4, 0, 1, 2, 3])"
10250,"tensor([0.7008, 0.2764, 0.4749, 0.5119, 0.5925, 0.6403, 0.4823, 0.4494, 0.4471])","tensor([0, 5, 4, 3, 6, 2, 7, 8, 1])"
10251,"tensor([0.8327, 0.6035, 0.1543, 0.4680, 0.3298])","tensor([0, 1, 3, 4, 2])"
10252,"tensor([0.2387, 0.8973, 0.0053, 0.2343, 0.2073])","tensor([1, 0, 3, 4, 2])"
10253,"tensor([ 0.3067,  0.4285,  0.3459,  0.0301, -0.0064])","tensor([1, 2, 0, 3, 4])"
10254,"tensor([0.2216, 0.3527, 0.2209, 0.6756, 0.2531])","tensor([3, 1, 4, 0, 2])"
10255,"tensor([0.0870, 0.0762, 0.0188, 0.1106, 0.1851, 0.5574, 0.2768])","tensor([5, 6, 4, 3, 0, 1, 2])"
10256,"tensor([0.1600, 0.2407, 0.7783, 0.1734, 0.1514, 0.1892, 0.1992])","tensor([2, 1, 6, 5, 3, 0, 4])"
10257,"tensor([0.2311, 0.2385, 0.1165, 0.7173, 0.2398, 0.1338])","tensor([3, 4, 1, 0, 5, 2])"
10258,"tensor([0.1823, 0.1501, 0.2217, 0.2352, 0.8830, 0.1889, 0.2347, 0.2281])","tensor([4, 3, 6, 7, 2, 5, 0, 1])"
10259,"tensor([0.2656, 0.3282, 0.2292, 0.4249, 0.7065, 0.1946, 0.2407, 0.1561])","tensor([4, 3, 1, 0, 6, 2, 5, 7])"
10260,"tensor([0.1471, 0.2367, 0.2641, 0.1980, 0.1364, 0.1203, 0.1842, 0.7307, 0.1004])","tensor([7, 2, 1, 3, 6, 0, 4, 5, 8])"
10261,"tensor([0.6637, 0.0201, 0.1088, 0.1749, 0.2839, 0.0110, 0.2164])","tensor([0, 4, 6, 3, 2, 1, 5])"
10262,"tensor([0.1537, 0.0657, 0.7084, 0.6447, 0.0135, 0.1535, 0.3399, 0.3166, 0.3655])","tensor([2, 3, 8, 6, 7, 0, 5, 1, 4])"
10263,"tensor([0.1541, 0.1783, 0.3006, 0.2518, 1.0000, 0.6996, 0.5396, 0.3748, 0.2728])","tensor([4, 5, 6, 7, 2, 8, 3, 1, 0])"
10264,"tensor([0.3000, 0.3689, 0.5573, 0.2259, 0.2257, 0.2176, 0.4140, 0.3545])","tensor([2, 6, 1, 7, 0, 3, 4, 5])"
10265,"tensor([0.1035, 0.5323, 0.7857, 0.4986, 0.5123, 0.0104])","tensor([2, 1, 4, 3, 0, 5])"
10266,"tensor([ 0.2407,  0.0901,  0.1511,  0.5850,  0.4775,  0.0438,  0.2726,  0.0789,
        -0.0470])","tensor([3, 4, 6, 0, 2, 1, 7, 5, 8])"
10267,"tensor([0.7089, 0.7405, 0.1560, 0.1297, 0.1006, 0.0761, 0.0743])","tensor([1, 0, 2, 3, 4, 5, 6])"
10268,"tensor([0.1569, 0.2095, 0.2073, 0.0851, 0.1716, 0.2705, 0.8061, 0.2773])","tensor([6, 7, 5, 1, 2, 4, 0, 3])"
10269,"tensor([0.6301, 0.5204, 0.6694, 0.5901, 0.6301, 0.1664, 0.0430])","tensor([2, 0, 4, 3, 1, 5, 6])"
10270,"tensor([0.3082, 0.3028, 0.7764, 0.5441, 0.9079, 0.6616, 0.5958, 0.4377, 0.4753])","tensor([4, 2, 5, 6, 3, 8, 7, 0, 1])"
10271,"tensor([0.0325, 0.0203, 0.1086, 0.2198, 0.1935, 0.6757])","tensor([5, 3, 4, 2, 0, 1])"
10272,"tensor([0.1855, 0.1175, 0.1719, 0.1207, 0.7681, 0.0545, 0.1267])","tensor([4, 0, 2, 6, 3, 1, 5])"
10273,"tensor([0.6452, 0.5769, 0.6871, 0.6113, 0.3103])","tensor([2, 0, 3, 1, 4])"
10274,"tensor([0.6217, 0.4351, 0.4932, 0.4376, 0.5743, 0.5453, 0.2910, 0.2336, 0.1732])","tensor([0, 4, 5, 2, 3, 1, 6, 7, 8])"
10275,"tensor([0.2784, 0.3539, 0.4021, 0.4998, 0.9115, 0.2647, 0.2093])","tensor([4, 3, 2, 1, 0, 5, 6])"
10276,"tensor([0.3005, 0.1824, 0.7285, 0.4433, 0.4461, 0.6709])","tensor([2, 5, 4, 3, 0, 1])"
10277,"tensor([0.1657, 0.0593, 0.1802, 0.3441, 0.5962])","tensor([4, 3, 2, 0, 1])"
10278,"tensor([0.1507, 0.3477, 0.2744, 0.2725, 0.0282, 0.1057, 0.1014, 0.6485, 0.2023])","tensor([7, 1, 2, 3, 8, 0, 5, 6, 4])"
10279,"tensor([0.2282, 0.5144, 0.2184, 0.2830, 0.1611, 0.1594])","tensor([1, 3, 0, 2, 4, 5])"
10280,"tensor([0.1110, 0.4102, 0.6693, 0.6354, 0.2479, 0.2008, 0.2008])","tensor([2, 3, 1, 4, 5, 6, 0])"
10281,"tensor([0.6002, 0.6365, 0.5958, 0.4306, 0.4888, 0.1035, 0.1278, 0.0991, 0.4173])","tensor([1, 0, 2, 4, 3, 8, 6, 5, 7])"
10282,"tensor([0.4026, 0.0570, 0.0570, 0.0570, 0.2661, 0.2854, 0.1955, 0.0570])","tensor([0, 5, 4, 6, 1, 2, 3, 7])"
10283,"tensor([ 2.1818e-01,  2.5315e-01,  1.7611e-01,  7.8113e-01,  2.4703e-01,
         2.8346e-01,  2.1954e-01, -7.1081e-04])","tensor([3, 5, 1, 4, 6, 0, 2, 7])"
10284,"tensor([0.5475, 0.9494, 0.2645, 0.1456, 0.1472, 0.1393])","tensor([1, 0, 2, 4, 3, 5])"
10285,"tensor([0.5163, 0.4709, 0.4367, 0.2471, 0.2676])","tensor([0, 1, 2, 4, 3])"
10286,"tensor([0.3839, 0.4326, 0.3558, 0.5792, 0.4387, 0.2075, 0.0903, 0.1773, 0.0848])","tensor([3, 4, 1, 0, 2, 5, 7, 6, 8])"
10287,"tensor([0.3915, 0.1020, 0.0916, 0.1583, 0.0904])","tensor([0, 3, 1, 2, 4])"
10288,"tensor([0.0969, 0.1198, 0.0993, 0.5377, 0.1511])","tensor([3, 4, 1, 2, 0])"
10289,"tensor([0.1486, 0.6300, 0.2599, 0.6651, 0.1487])","tensor([3, 1, 2, 4, 0])"
10290,"tensor([0.2917, 0.0354, 0.2047, 0.8459, 0.4979, 0.0983])","tensor([3, 4, 0, 2, 5, 1])"
10291,"tensor([0.6634, 0.0585, 0.1910, 0.2652, 0.2162, 0.2578, 0.3576])","tensor([0, 6, 3, 5, 4, 2, 1])"
10292,"tensor([0.0481, 0.3990, 0.5151, 0.3956, 0.4702, 0.6482])","tensor([5, 2, 4, 1, 3, 0])"
10293,"tensor([ 0.1653,  0.0684,  0.0538, -0.0441,  0.0945,  0.0094,  0.0403])","tensor([0, 4, 1, 2, 6, 5, 3])"
10294,"tensor([0.3332, 0.0560, 0.4280, 0.1368, 0.1710, 0.2531, 0.1661])","tensor([2, 0, 5, 4, 6, 3, 1])"
10295,"tensor([0.1224, 0.2835, 0.4713, 0.1229, 0.2038, 0.3193, 0.2911, 0.2571, 0.1365])","tensor([2, 5, 6, 1, 7, 4, 8, 3, 0])"
10296,"tensor([0.1789, 0.2466, 0.2248, 0.4926, 0.1451, 0.6372])","tensor([5, 3, 1, 2, 0, 4])"
10297,"tensor([0.1475, 0.3931, 0.1481, 0.1188, 0.4223, 0.2466, 0.5602, 0.5455, 0.1668])","tensor([6, 7, 4, 1, 5, 8, 2, 0, 3])"
10298,"tensor([0.4304, 0.3064, 0.2721, 0.2408, 0.6111])","tensor([4, 0, 1, 2, 3])"
10299,"tensor([0.1341, 0.0937, 0.7270, 0.5620, 0.0708])","tensor([2, 3, 0, 1, 4])"
10300,"tensor([0.4724, 0.5042, 0.5487, 0.6436, 0.5379, 0.6296, 0.6236, 0.8732, 0.5967])","tensor([7, 3, 5, 6, 8, 2, 4, 1, 0])"
10301,"tensor([0.0592, 0.5007, 0.5843, 0.4623, 0.1750])","tensor([2, 1, 3, 4, 0])"
10302,"tensor([0.6274, 0.7528, 0.1873, 0.2517, 0.0386])","tensor([1, 0, 3, 2, 4])"
10303,"tensor([0.4943, 0.5679, 0.5206, 0.2404, 0.1424, 0.2917, 0.7753])","tensor([6, 1, 2, 0, 5, 3, 4])"
10304,"tensor([0.1584, 0.0889, 0.0358, 0.1166, 0.4077, 0.6242, 0.2591])","tensor([5, 4, 6, 0, 3, 1, 2])"
10305,"tensor([0.1208, 0.7067, 0.0665, 0.0487, 0.0322, 0.1143])","tensor([1, 0, 5, 2, 3, 4])"
10306,"tensor([0.1956, 0.5856, 0.2373, 0.1996, 0.1781, 0.1343, 0.1246, 0.2912, 0.1880])","tensor([1, 7, 2, 3, 0, 8, 4, 5, 6])"
10307,"tensor([0.7627, 0.0802, 0.2266, 0.2452, 0.2076, 0.0599, 0.1169, 0.1888, 0.1596])","tensor([0, 3, 2, 4, 7, 8, 6, 1, 5])"
10308,"tensor([0.3092, 0.2271, 0.3138, 0.1111, 0.6757, 0.5532, 0.0564])","tensor([4, 5, 2, 0, 1, 3, 6])"
10309,"tensor([0.4586, 0.1650, 0.2047, 0.1019, 0.2503])","tensor([0, 4, 2, 1, 3])"
10310,"tensor([0.2695, 0.2047, 0.2520, 0.2936, 0.2419, 0.2924, 0.1124, 0.3704])","tensor([7, 3, 5, 0, 2, 4, 1, 6])"
10311,"tensor([0.4982, 0.0892, 0.1224, 0.1718, 0.1015, 0.0149])","tensor([0, 3, 2, 4, 1, 5])"
10312,"tensor([0.0993, 0.2284, 0.1056, 0.2338, 0.2357])","tensor([4, 3, 1, 2, 0])"
10313,"tensor([0.1847, 0.0400, 0.0582, 0.1738, 0.0205, 0.0666, 0.2364, 0.6135])","tensor([7, 6, 0, 3, 5, 2, 1, 4])"
10314,"tensor([0.8176, 0.1070, 0.2356, 0.4824, 0.1969])","tensor([0, 3, 2, 4, 1])"
10315,"tensor([ 0.0072,  0.2313,  0.1263,  0.0831,  0.1347,  0.9086,  0.0555,  0.1727,
        -0.0968])","tensor([5, 1, 7, 4, 2, 3, 6, 0, 8])"
10316,"tensor([0.3065, 0.5925, 0.1348, 0.6967, 0.9288, 0.1680, 0.1843])","tensor([4, 3, 1, 0, 6, 5, 2])"
10317,"tensor([0.6123, 0.2313, 0.1363, 0.1531, 0.0404])","tensor([0, 1, 3, 2, 4])"
10318,"tensor([0.6160, 0.3050, 0.2593, 0.1588, 0.3644, 0.1560])","tensor([0, 4, 1, 2, 3, 5])"
10319,"tensor([0.2229, 0.0592, 0.2066, 0.2278, 0.5646, 0.6878, 0.7009, 0.0625])","tensor([6, 5, 4, 3, 0, 2, 7, 1])"
10320,"tensor([-0.0188,  0.1097,  0.1917,  0.0793,  0.0208,  0.0452,  0.6897,  0.1046,
         0.0091])","tensor([6, 2, 1, 7, 3, 5, 4, 8, 0])"
10321,"tensor([0.2380, 0.1075, 0.0487, 0.0557, 0.1930, 0.2906, 0.7240])","tensor([6, 5, 0, 4, 1, 3, 2])"
10322,"tensor([0.0037, 0.2407, 0.1077, 0.1103, 0.1283, 0.3283, 0.2007])","tensor([5, 1, 6, 4, 3, 2, 0])"
10323,"tensor([0.4551, 0.6612, 0.2115, 0.1732, 0.1174, 0.1824, 0.1378, 0.1652, 0.0647])","tensor([1, 0, 2, 5, 3, 7, 6, 4, 8])"
10324,"tensor([0.4643, 0.2067, 0.1707, 0.2658, 0.3247, 0.1563])","tensor([0, 4, 3, 1, 2, 5])"
10325,"tensor([0.1799, 0.2252, 0.1636, 0.4017, 0.7944, 0.0884, 0.1043])","tensor([4, 3, 1, 0, 2, 6, 5])"
10326,"tensor([0.6859, 0.2524, 0.2792, 0.3164, 0.2963])","tensor([0, 3, 4, 2, 1])"
10327,"tensor([0.1884, 0.1498, 0.7247, 0.4436, 0.2828, 0.4339])","tensor([2, 3, 5, 4, 0, 1])"
10328,"tensor([0.3283, 0.6784, 0.1825, 0.2283, 0.4239, 0.5616, 0.1389, 0.1523])","tensor([1, 5, 4, 0, 3, 2, 7, 6])"
10329,"tensor([0.2006, 0.1559, 0.5263, 0.2965, 0.3070, 0.3070, 0.2512, 0.6737])","tensor([7, 2, 4, 5, 3, 6, 0, 1])"
10330,"tensor([0.1084, 0.1230, 0.1140, 0.0687, 0.3087, 0.5565])","tensor([5, 4, 1, 2, 0, 3])"
10331,"tensor([0.4312, 0.2188, 0.1611, 0.1162, 0.1766])","tensor([0, 1, 4, 2, 3])"
10332,"tensor([0.6433, 0.7750, 0.0136, 0.0562, 0.1963, 0.0977, 0.1310, 0.1722])","tensor([1, 0, 4, 7, 6, 5, 3, 2])"
10333,"tensor([0.1079, 0.2505, 0.1953, 0.1090, 0.8198, 0.2261, 0.1611, 0.3240, 0.2815])","tensor([4, 7, 8, 1, 5, 2, 6, 3, 0])"
10334,"tensor([0.4296, 0.1612, 0.2263, 0.5755, 0.0952])","tensor([3, 0, 2, 1, 4])"
10335,"tensor([0.1772, 0.2257, 0.1136, 0.2472, 0.0495, 0.2655, 0.9205, 0.2667])","tensor([6, 7, 5, 3, 1, 0, 2, 4])"
10336,"tensor([0.1763, 0.5232, 0.1213, 0.1121, 0.1484])","tensor([1, 0, 4, 2, 3])"
10337,"tensor([0.9408, 0.2727, 0.2533, 0.2949, 0.2449, 0.2290, 0.1529, 0.0874])","tensor([0, 3, 1, 2, 4, 5, 6, 7])"
10338,"tensor([0.3275, 0.3128, 0.2277, 0.6812, 0.1229])","tensor([3, 0, 1, 2, 4])"
10339,"tensor([0.1867, 0.1765, 0.3759, 0.1731, 0.4850, 0.8129, 0.2114, 0.2861])","tensor([5, 4, 2, 7, 6, 0, 1, 3])"
10340,"tensor([0.6914, 0.3899, 0.4828, 0.3851, 0.2996])","tensor([0, 2, 1, 3, 4])"
10341,"tensor([0.1152, 0.5830, 0.3259, 0.4162, 0.0784, 0.0979, 0.1540, 0.2086])","tensor([1, 3, 2, 7, 6, 0, 5, 4])"
10342,"tensor([0.0789, 0.6349, 0.3815, 0.3866, 0.3796, 0.2337, 0.1291])","tensor([1, 3, 2, 4, 5, 6, 0])"
10343,"tensor([0.2224, 0.4339, 0.1180, 0.3712, 0.9175, 0.1673])","tensor([4, 1, 3, 0, 5, 2])"
10344,"tensor([0.2971, 0.2551, 0.0738, 0.2347, 0.7591])","tensor([4, 0, 1, 3, 2])"
10345,"tensor([0.6895, 0.5638, 0.2276, 0.1897, 0.0756, 0.0998, 0.1008, 0.1522, 0.0647])","tensor([0, 1, 2, 3, 7, 6, 5, 4, 8])"
10346,"tensor([0.2518, 0.1771, 0.0719, 0.3109, 0.2887, 0.1449, 0.2219])","tensor([3, 4, 0, 6, 1, 5, 2])"
10347,"tensor([0.3133, 0.2535, 0.3885, 0.8109, 0.1513])","tensor([3, 2, 0, 1, 4])"
10348,"tensor([0.4922, 0.1490, 0.1148, 0.1179, 0.2979, 0.2110, 0.1286, 0.2332])","tensor([0, 4, 7, 5, 1, 6, 3, 2])"
10349,"tensor([0.0942, 0.0899, 0.4248, 0.4666, 0.2164, 0.2128, 0.1009, 0.1104, 0.0995])","tensor([3, 2, 4, 5, 7, 6, 8, 0, 1])"
10350,"tensor([0.2183, 0.2051, 0.2816, 0.3302, 0.2099, 0.4895, 0.6800, 0.8162])","tensor([7, 6, 5, 3, 2, 0, 4, 1])"
10351,"tensor([-0.0516,  0.0220,  0.0614,  0.0156,  0.1735,  0.1406])","tensor([4, 5, 2, 1, 3, 0])"
10352,"tensor([0.4244, 0.2108, 0.2596, 0.2052, 0.2492, 0.3029, 0.1588, 0.0755])","tensor([0, 5, 2, 4, 1, 3, 6, 7])"
10353,"tensor([0.2430, 0.2618, 0.2319, 0.1403, 0.5461])","tensor([4, 1, 0, 2, 3])"
10354,"tensor([0.2417, 0.0718, 0.2270, 0.8501, 0.1433, 0.1386, 0.2171, 0.1529])","tensor([3, 0, 2, 6, 7, 4, 5, 1])"
10355,"tensor([0.0788, 0.1775, 0.1705, 0.5140, 0.1347])","tensor([3, 1, 2, 4, 0])"
10356,"tensor([0.0925, 0.2132, 0.5844, 0.4714, 0.2744, 0.1629])","tensor([2, 3, 4, 1, 5, 0])"
10357,"tensor([0.0993, 0.1300, 0.1908, 0.2542, 0.8200, 0.3342])","tensor([4, 5, 3, 2, 1, 0])"
10358,"tensor([0.5357, 0.1844, 0.2245, 0.2899, 0.3134, 0.2561, 0.3266, 0.8523])","tensor([7, 0, 6, 4, 3, 5, 2, 1])"
10359,"tensor([0.0202, 0.5554, 0.3983, 0.7488, 0.2830, 0.7024, 0.0336, 0.0285])","tensor([3, 5, 1, 2, 4, 6, 7, 0])"
10360,"tensor([0.5784, 0.3159, 0.1582, 0.1880, 0.1709, 0.2323, 0.1619, 0.1932])","tensor([0, 1, 5, 7, 3, 4, 6, 2])"
10361,"tensor([0.6350, 0.7198, 0.6262, 0.2606, 0.1232])","tensor([1, 0, 2, 3, 4])"
10362,"tensor([0.2489, 0.0872, 0.1669, 0.4815, 0.5142, 0.3603])","tensor([4, 3, 5, 0, 2, 1])"
10363,"tensor([0.2857, 0.3363, 0.4678, 0.2992, 0.3957, 0.1478, 0.1950, 0.4917, 0.1461])","tensor([7, 2, 4, 1, 3, 0, 6, 5, 8])"
10364,"tensor([0.2754, 0.2358, 0.2051, 0.7287, 0.5599, 0.0459])","tensor([3, 4, 0, 1, 2, 5])"
10365,"tensor([0.2938, 0.3003, 0.2239, 0.1571, 0.1377, 0.1964, 0.2238])","tensor([1, 0, 2, 6, 5, 3, 4])"
10366,"tensor([ 0.4052,  0.6052, -0.0022,  0.0332,  0.3165,  0.3271,  0.7309])","tensor([6, 1, 0, 5, 4, 3, 2])"
10367,"tensor([0.1201, 0.1508, 0.1884, 0.5942, 0.3136, 0.0971, 0.1087])","tensor([3, 4, 2, 1, 0, 6, 5])"
10368,"tensor([0.2595, 0.7073, 0.1399, 0.3773, 0.1131])","tensor([1, 3, 0, 2, 4])"
10369,"tensor([0.3336, 0.3046, 0.6389, 0.3511, 0.3715, 0.1142, 0.0994])","tensor([2, 4, 3, 0, 1, 5, 6])"
10370,"tensor([0.1558, 0.1495, 0.2037, 0.1885, 0.7113, 0.5812, 0.2308])","tensor([4, 5, 6, 2, 3, 0, 1])"
10371,"tensor([0.6976, 0.2911, 0.7988, 0.2200, 0.0608, 0.0819, 0.2057, 0.5642])","tensor([2, 0, 7, 1, 3, 6, 5, 4])"
10372,"tensor([0.1976, 0.0938, 0.1876, 0.1631, 0.1152, 0.1562, 0.5770])","tensor([6, 0, 2, 3, 5, 4, 1])"
10373,"tensor([0.8276, 0.6687, 0.1981, 0.1918, 0.1431, 0.1596, 0.1513, 0.1149, 0.0562])","tensor([0, 1, 2, 3, 5, 6, 4, 7, 8])"
10374,"tensor([0.4847, 0.4748, 0.5871, 0.6457, 0.8723, 0.7055, 0.6087, 0.6087, 0.6022])","tensor([4, 5, 3, 6, 7, 8, 2, 0, 1])"
10375,"tensor([0.1602, 0.2714, 0.6325, 0.0945, 0.2421])","tensor([2, 1, 4, 0, 3])"
10376,"tensor([0.2133, 0.0500, 0.2236, 0.0949, 0.5374, 0.6704])","tensor([5, 4, 2, 0, 3, 1])"
10377,"tensor([0.4018, 0.7572, 0.7347, 0.1412, 0.2959, 0.4114])","tensor([1, 2, 5, 0, 4, 3])"
10378,"tensor([0.3140, 0.2927, 0.5845, 0.1877, 0.1101])","tensor([2, 0, 1, 3, 4])"
10379,"tensor([0.2113, 0.0755, 0.4300, 0.2568, 0.2932, 0.7960])","tensor([5, 2, 4, 3, 0, 1])"
10380,"tensor([0.1442, 0.1194, 0.5524, 0.2855, 0.2740, 0.1589, 0.7884, 0.2838])","tensor([6, 2, 3, 7, 4, 5, 0, 1])"
10381,"tensor([0.1609, 0.3490, 0.2674, 0.0648, 0.8176])","tensor([4, 1, 2, 0, 3])"
10382,"tensor([0.3113, 0.3386, 0.6437, 0.4963, 0.3354, 0.1768, 0.0499])","tensor([2, 3, 1, 4, 0, 5, 6])"
10383,"tensor([0.5866, 0.2892, 0.5344, 0.5452, 0.3064])","tensor([0, 3, 2, 4, 1])"
10384,"tensor([0.4721, 0.5305, 0.3849, 0.5168, 0.6508])","tensor([4, 1, 3, 0, 2])"
10385,"tensor([0.1012, 0.1694, 0.2159, 0.3698, 0.2019])","tensor([3, 2, 4, 1, 0])"
10386,"tensor([0.1945, 0.1176, 0.2888, 0.5716, 0.0857])","tensor([3, 2, 0, 1, 4])"
10387,"tensor([0.1347, 0.4236, 0.2736, 0.6873, 0.1654, 0.2754, 0.2245, 0.2930])","tensor([3, 1, 7, 5, 2, 6, 4, 0])"
10388,"tensor([0.0472, 0.0667, 0.1639, 0.2651, 0.1201, 0.3989])","tensor([5, 3, 2, 4, 1, 0])"
10389,"tensor([0.0479, 0.0981, 0.1443, 0.6013, 0.1763, 0.1773, 0.1794, 0.1118, 0.5063])","tensor([3, 8, 6, 5, 4, 2, 7, 1, 0])"
10390,"tensor([0.2152, 0.1533, 0.1450, 0.3198, 0.3149, 0.1231, 0.2043])","tensor([3, 4, 0, 6, 1, 2, 5])"
10391,"tensor([0.0172, 0.1455, 0.6732, 0.4267, 0.2133])","tensor([2, 3, 4, 1, 0])"
10392,"tensor([0.2032, 0.1094, 0.1970, 0.4239, 0.7851, 0.5838, 0.4628, 0.2308, 0.1727])","tensor([4, 5, 6, 3, 7, 0, 2, 8, 1])"
10393,"tensor([0.0936, 0.6449, 0.3622, 0.6036, 0.3090])","tensor([1, 3, 2, 4, 0])"
10394,"tensor([0.0717, 0.1398, 0.2642, 0.4989, 0.5973])","tensor([4, 3, 2, 1, 0])"
10395,"tensor([0.1892, 0.7284, 0.1885, 0.2095, 0.0877, 0.2199, 0.1904])","tensor([1, 5, 3, 6, 0, 2, 4])"
10396,"tensor([0.3972, 0.3048, 0.3204, 0.5424, 0.2468])","tensor([3, 0, 2, 1, 4])"
10397,"tensor([0.4597, 0.1968, 0.5805, 0.7762, 0.6471])","tensor([3, 4, 2, 0, 1])"
10398,"tensor([0.0837, 0.0291, 0.1460, 0.0548, 0.5405])","tensor([4, 2, 0, 3, 1])"
10399,"tensor([0.3063, 0.2772, 0.6615, 0.2829, 0.2718])","tensor([2, 0, 3, 1, 4])"
10400,"tensor([0.4660, 0.0981, 0.1139, 0.2207, 0.2123])","tensor([0, 3, 4, 2, 1])"
10401,"tensor([ 0.0015, -0.0198, -0.0180,  0.0130,  0.0807,  0.7987,  0.3466])","tensor([5, 6, 4, 3, 0, 2, 1])"
10402,"tensor([0.6062, 0.5974, 0.4354, 0.5711, 0.4276, 0.6814, 0.6696, 0.2770])","tensor([5, 6, 0, 1, 3, 2, 4, 7])"
10403,"tensor([0.6576, 0.7020, 0.2463, 0.2590, 0.2530, 0.2506])","tensor([1, 0, 3, 4, 5, 2])"
10404,"tensor([0.8762, 0.4434, 0.4199, 0.2728, 0.2025])","tensor([0, 1, 2, 3, 4])"
10405,"tensor([0.1806, 0.2325, 0.0902, 0.4958, 0.8275, 0.3546])","tensor([4, 3, 5, 1, 0, 2])"
10406,"tensor([0.0645, 0.8705, 0.1339, 0.4665, 0.3481, 0.1816, 0.2030])","tensor([1, 3, 4, 6, 5, 2, 0])"
10407,"tensor([0.2152, 0.6255, 0.4752, 0.3958, 0.1600, 0.1778, 0.1156, 0.1460])","tensor([1, 2, 3, 0, 5, 4, 7, 6])"
10408,"tensor([0.0956, 0.0636, 0.0877, 0.0484, 0.1263])","tensor([4, 0, 2, 1, 3])"
10409,"tensor([0.1313, 0.4562, 0.7651, 0.2440, 0.3210, 0.2751])","tensor([2, 1, 4, 5, 3, 0])"
10410,"tensor([0.2110, 0.2156, 0.6716, 0.1371, 0.2075, 0.2471, 0.1762, 0.1117])","tensor([2, 5, 1, 0, 4, 6, 3, 7])"
10411,"tensor([0.3823, 0.5861, 0.1919, 0.4232, 0.2809, 0.2246])","tensor([1, 3, 0, 4, 5, 2])"
10412,"tensor([ 0.1862,  0.6353, -0.0114,  0.1397,  0.0645,  0.3089])","tensor([1, 5, 0, 3, 4, 2])"
10413,"tensor([0.2209, 0.4702, 0.5075, 0.5202, 0.7428, 0.5810])","tensor([4, 5, 3, 2, 1, 0])"
10414,"tensor([0.4277, 0.4871, 0.6257, 0.2328, 0.1275, 0.2434, 0.2273, 0.2409, 0.1904])","tensor([2, 1, 0, 5, 7, 3, 6, 8, 4])"
10415,"tensor([0.3071, 0.5929, 0.0412, 0.0841, 0.3234])","tensor([1, 4, 0, 3, 2])"
10416,"tensor([0.1002, 0.1929, 0.2035, 0.8222, 0.2027, 0.4637, 0.3008, 0.0232])","tensor([3, 5, 6, 2, 4, 1, 0, 7])"
10417,"tensor([-0.0038,  0.1702,  0.0832,  0.0619,  0.7034])","tensor([4, 1, 2, 3, 0])"
10418,"tensor([0.1676, 0.2116, 0.2257, 0.1092, 0.6586, 0.2055, 0.1998, 0.2453, 0.1618])","tensor([4, 7, 2, 1, 5, 6, 0, 8, 3])"
10419,"tensor([0.1994, 0.8355, 0.5089, 0.4939, 0.2243])","tensor([1, 2, 3, 4, 0])"
10420,"tensor([0.4239, 0.2904, 0.2880, 0.4421, 0.2790, 0.2978])","tensor([3, 0, 5, 1, 2, 4])"
10421,"tensor([0.2678, 0.5821, 0.5771, 0.5504, 0.7867, 0.5463, 0.5853, 0.5912])","tensor([4, 7, 6, 1, 2, 3, 5, 0])"
10422,"tensor([0.0917, 0.7754, 0.3579, 0.1185, 0.2000])","tensor([1, 2, 4, 3, 0])"
10423,"tensor([ 0.0606,  0.6793, -0.0563, -0.0023,  0.5566,  0.2157])","tensor([1, 4, 5, 0, 3, 2])"
10424,"tensor([0.4628, 0.0872, 0.2475, 0.1724, 0.0767])","tensor([0, 2, 3, 1, 4])"
10425,"tensor([0.1907, 0.2088, 0.7720, 0.7734, 0.7259, 0.7337])","tensor([3, 2, 5, 4, 1, 0])"
10426,"tensor([0.2347, 0.2215, 0.2649, 0.0852, 0.4385, 0.0714, 0.2501])","tensor([4, 2, 6, 0, 1, 3, 5])"
10427,"tensor([0.1174, 0.1083, 0.2335, 0.7636, 0.7703, 0.2174])","tensor([4, 3, 2, 5, 0, 1])"
