,cos_scores,sorted_snippets
9276,"tensor([0.2081, 0.2901, 0.6326, 0.6605, 0.6771, 0.6872])","tensor([5, 4, 3, 2, 1, 0])"
9277,"tensor([0.1455, 0.2460, 0.1036, 0.1647, 0.6863, 0.1598, 0.2032, 0.0393])","tensor([4, 1, 6, 3, 5, 0, 2, 7])"
9278,"tensor([0.1444, 0.1182, 0.1331, 0.1511, 0.2137, 0.1238, 0.5474, 0.6474])","tensor([7, 6, 4, 3, 0, 2, 5, 1])"
9279,"tensor([0.6776, 0.6157, 0.0501, 0.0575, 0.1228, 0.3512])","tensor([0, 1, 5, 4, 3, 2])"
9280,"tensor([0.1455, 0.2460, 0.1036, 0.1647, 0.6863, 0.1598, 0.2032, 0.0393])","tensor([4, 1, 6, 3, 5, 0, 2, 7])"
9281,"tensor([0.3981, 0.3443, 0.5574, 0.2099, 0.1526])","tensor([2, 0, 1, 3, 4])"
9282,"tensor([0.3264, 0.2299, 0.2474, 0.2706, 0.1293, 0.1024, 0.0643, 0.0923, 0.2943])","tensor([0, 8, 3, 2, 1, 4, 5, 7, 6])"
9283,"tensor([0.4390, 0.3180, 0.3824, 0.4465, 0.1154, 0.3021, 0.2448, 0.1999, 0.1143])","tensor([3, 0, 2, 1, 5, 6, 7, 4, 8])"
9284,"tensor([0.3322, 0.3643, 0.6675, 0.6575, 0.2667, 0.2506, 0.2543, 0.1474])","tensor([2, 3, 1, 0, 4, 6, 5, 7])"
9285,"tensor([0.1400, 0.1854, 0.5088, 0.1400, 0.0947, 0.4586, 0.2704, 0.1818])","tensor([2, 5, 6, 1, 7, 0, 3, 4])"
9286,"tensor([0.0547, 0.4799, 0.4902, 0.5335, 0.7130])","tensor([4, 3, 2, 1, 0])"
9287,"tensor([0.1777, 0.2891, 0.4843, 0.0086, 0.2601, 0.2375, 0.4470, 0.1817])","tensor([2, 6, 1, 4, 5, 7, 0, 3])"
9288,"tensor([0.2594, 0.1779, 0.1612, 0.0083, 0.0412, 0.0131, 0.4059, 0.2956, 0.2634])","tensor([6, 7, 8, 0, 1, 2, 4, 5, 3])"
9289,"tensor([0.5006, 0.3816, 0.2963, 0.5667, 0.1689, 0.3473, 0.3768])","tensor([3, 0, 1, 6, 5, 2, 4])"
9290,"tensor([0.4142, 0.7400, 0.4629, 0.1023, 0.2711])","tensor([1, 2, 0, 4, 3])"
9291,"tensor([0.7083, 0.4685, 0.3570, 0.0503, 0.1612, 0.2391, 0.1145])","tensor([0, 1, 2, 5, 4, 6, 3])"
9292,"tensor([0.2004, 0.2750, 0.0894, 0.4260, 0.3580, 0.0819])","tensor([3, 4, 1, 0, 2, 5])"
9293,"tensor([0.1800, 0.1993, 0.4526, 0.2291, 0.0741, 0.1348, 0.4801])","tensor([6, 2, 3, 1, 0, 5, 4])"
9294,"tensor([0.1208, 0.1136, 0.1177, 0.0429, 0.1172, 0.5835])","tensor([5, 0, 2, 4, 1, 3])"
9295,"tensor([0.4090, 0.7480, 0.8169, 0.5282, 0.3250, 0.3783, 0.3765, 0.1794, 0.2023])","tensor([2, 1, 3, 0, 5, 6, 4, 8, 7])"
9296,"tensor([0.5696, 0.0906, 0.2942, 0.1886, 0.1819])","tensor([0, 2, 3, 4, 1])"
9297,"tensor([0.3363, 0.0104, 0.0567, 0.2979, 0.0937, 0.1090])","tensor([0, 3, 5, 4, 2, 1])"
9298,"tensor([0.1277, 0.1999, 0.1084, 0.1715, 0.2623, 0.3469, 0.4444, 0.2752, 0.2812])","tensor([6, 5, 8, 7, 4, 1, 3, 0, 2])"
9299,"tensor([0.1762, 0.0660, 0.1858, 0.6261, 0.5951, 0.1020, 0.0258, 0.1088, 0.1333])","tensor([3, 4, 2, 0, 8, 7, 5, 1, 6])"
9300,"tensor([0.5090, 0.5086, 0.6461, 0.6690, 0.2724, 0.1728, 0.3015, 0.2145])","tensor([3, 2, 0, 1, 6, 4, 7, 5])"
9301,"tensor([0.2165, 0.2794, 0.3979, 0.5711, 0.3548, 0.1290, 0.1975])","tensor([3, 2, 4, 1, 0, 6, 5])"
9302,"tensor([0.1200, 0.0093, 0.2399, 0.0963, 0.3469, 0.0651, 0.1882])","tensor([4, 2, 6, 0, 3, 5, 1])"
9303,"tensor([0.8318, 0.0743, 0.1880, 0.1519, 0.0407, 0.0379, 0.1926, 0.1194])","tensor([0, 6, 2, 3, 7, 1, 4, 5])"
9304,"tensor([0.5615, 0.6295, 0.1787, 0.2011, 0.1971, 0.1472])","tensor([1, 0, 3, 4, 2, 5])"
9305,"tensor([0.2239, 0.0642, 0.1819, 0.1316, 0.0542, 0.1135, 0.1586])","tensor([0, 2, 6, 3, 5, 1, 4])"
9306,"tensor([0.3302, 0.1176, 0.0900, 0.1782, 0.1947, 0.3178, 0.2773])","tensor([0, 5, 6, 4, 3, 1, 2])"
9307,"tensor([0.2275, 0.2285, 0.5093, 0.4990, 0.4779, 0.4681, 0.3536, 0.3793, 0.3866])","tensor([2, 3, 4, 5, 8, 7, 6, 1, 0])"
9308,"tensor([0.1744, 0.2627, 0.0644, 0.0766, 0.6080, 0.5157, 0.0774, 0.0904])","tensor([4, 5, 1, 0, 7, 6, 3, 2])"
9309,"tensor([0.4718, 0.3767, 0.7372, 0.5183, 0.0029, 0.0726, 0.1589])","tensor([2, 3, 0, 1, 6, 5, 4])"
9310,"tensor([0.1517, 0.0634, 0.2185, 0.6707, 0.6157])","tensor([3, 4, 2, 0, 1])"
9311,"tensor([0.4189, 0.4677, 0.5912, 0.2594, 0.2925, 0.2219, 0.3642, 0.2209, 0.1539])","tensor([2, 1, 0, 6, 4, 3, 5, 7, 8])"
9312,"tensor([0.1348, 0.1483, 0.1553, 0.6180, 0.1319, 0.5156])","tensor([3, 5, 2, 1, 0, 4])"
9313,"tensor([0.4124, 0.2484, 0.3650, 0.3371, 0.3903, 0.3219, 0.2769])","tensor([0, 4, 2, 3, 5, 6, 1])"
9314,"tensor([0.1239, 0.1745, 0.1065, 0.1273, 0.5341])","tensor([4, 1, 3, 0, 2])"
9315,"tensor([0.1365, 0.2286, 0.1448, 0.2017, 0.1230])","tensor([1, 3, 2, 0, 4])"
9316,"tensor([0.2373, 0.6109, 0.4895, 0.2148, 0.1227, 0.1076, 0.0726])","tensor([1, 2, 0, 3, 4, 5, 6])"
9317,"tensor([0.2093, 0.1956, 0.4691, 0.3426, 0.0773, 0.1574, 0.0470, 0.0051, 0.1799])","tensor([2, 3, 0, 1, 8, 5, 4, 6, 7])"
9318,"tensor([0.1342, 0.1153, 0.0559, 0.2121, 0.5535, 0.1506])","tensor([4, 3, 5, 0, 1, 2])"
9319,"tensor([0.5971, 0.1429, 0.1998, 0.1626, 0.4854, 0.5060])","tensor([0, 5, 4, 2, 3, 1])"
9320,"tensor([0.2934, 0.0721, 0.0883, 0.1664, 0.5432, 0.4849])","tensor([4, 5, 0, 3, 2, 1])"
9321,"tensor([0.2010, 0.0627, 0.2572, 0.6554, 0.5177])","tensor([3, 4, 2, 0, 1])"
9322,"tensor([0.3105, 0.2414, 0.2876, 0.3632, 0.6434, 0.5587, 0.6192, 0.4488, 0.4370])","tensor([4, 6, 5, 7, 8, 3, 0, 2, 1])"
9323,"tensor([0.0429, 0.8125, 0.1624, 0.0966, 0.1146, 0.0513, 0.0617])","tensor([1, 2, 4, 3, 6, 5, 0])"
9324,"tensor([0.2236, 0.0612, 0.1813, 0.4485, 0.3732, 0.2370, 0.3243, 0.1765])","tensor([3, 4, 6, 5, 0, 2, 7, 1])"
9325,"tensor([0.1451, 0.1110, 0.1927, 0.6803, 0.1959, 0.1760, 0.1746, 0.2341, 0.1531])","tensor([3, 7, 4, 2, 5, 6, 8, 0, 1])"
9326,"tensor([0.3587, 0.3880, 0.1931, 0.4027, 0.5162, 0.1721, 0.6032, 0.4579, 0.0807])","tensor([6, 4, 7, 3, 1, 0, 2, 5, 8])"
9327,"tensor([ 0.4816,  0.6627,  0.7861, -0.0120,  0.0139,  0.1888])","tensor([2, 1, 0, 5, 4, 3])"
9328,"tensor([0.3398, 0.1193, 0.1507, 0.1743, 0.4588, 0.1542, 0.1159, 0.2214])","tensor([4, 0, 7, 3, 5, 2, 1, 6])"
9329,"tensor([0.6548, 0.5903, 0.0294, 0.0810, 0.0099])","tensor([0, 1, 3, 2, 4])"
9330,"tensor([0.3642, 0.4141, 0.4525, 0.4238, 0.4136, 0.4293, 0.3655, 0.1658])","tensor([2, 5, 3, 1, 4, 6, 0, 7])"
9331,"tensor([0.2350, 0.2471, 0.5346, 0.3828, 0.2733, 0.2349, 0.2668])","tensor([2, 3, 4, 6, 1, 0, 5])"
9332,"tensor([0.3928, 0.4847, 0.4237, 0.4392, 0.5218, 0.4953])","tensor([4, 5, 1, 3, 2, 0])"
9333,"tensor([0.2957, 0.4795, 0.5680, 0.3305, 0.7153, 0.7028])","tensor([4, 5, 2, 1, 3, 0])"
9334,"tensor([0.3356, 0.2715, 0.6640, 0.0696, 0.4998])","tensor([2, 4, 0, 1, 3])"
9335,"tensor([ 0.6449,  0.5270, -0.0332, -0.0444,  0.1311,  0.0263])","tensor([0, 1, 4, 5, 2, 3])"
9336,"tensor([0.3376, 0.3889, 0.7151, 0.3532, 0.3037, 0.2924, 0.1283, 0.0930])","tensor([2, 1, 3, 0, 4, 5, 6, 7])"
9337,"tensor([0.1339, 0.1444, 0.0709, 0.5683, 0.1598])","tensor([3, 4, 1, 0, 2])"
9338,"tensor([0.2735, 0.3324, 0.5355, 0.2025, 0.0678, 0.1128, 0.4687, 0.2647, 0.0863])","tensor([2, 6, 1, 0, 7, 3, 5, 8, 4])"
9339,"tensor([0.1256, 0.1040, 0.1041, 0.1697, 0.1511, 0.4019, 0.1668])","tensor([5, 3, 6, 4, 0, 2, 1])"
9340,"tensor([0.2436, 0.3158, 0.2152, 0.1993, 0.2680, 0.6860, 0.3219, 0.0017])","tensor([5, 6, 1, 4, 0, 2, 3, 7])"
9341,"tensor([0.0245, 0.8059, 0.3043, 0.6694, 0.2172, 0.0895, 0.2958, 0.3394])","tensor([1, 3, 7, 2, 6, 4, 5, 0])"
9342,"tensor([ 0.2069,  0.5770, -0.0211,  0.6611,  0.3563,  0.3379,  0.2415])","tensor([3, 1, 4, 5, 6, 0, 2])"
9343,"tensor([0.2312, 0.2053, 0.6980, 0.7095, 0.6546, 0.3600, 0.4128, 0.4129])","tensor([3, 2, 4, 7, 6, 5, 0, 1])"
9344,"tensor([0.1118, 0.2596, 0.1846, 0.5636, 0.0446, 0.0355, 0.1231])","tensor([3, 1, 2, 6, 0, 4, 5])"
9345,"tensor([0.2179, 0.3645, 0.6697, 0.3201, 0.2555, 0.0655])","tensor([2, 1, 3, 4, 0, 5])"
9346,"tensor([0.1635, 0.2941, 0.7307, 0.3901, 0.3625, 0.2053, 0.2080])","tensor([2, 3, 4, 1, 6, 5, 0])"
9347,"tensor([0.3192, 0.3207, 0.6417, 0.0878, 0.6241])","tensor([2, 4, 1, 0, 3])"
9348,"tensor([0.1722, 0.3669, 0.7583, 0.5622, 0.5464, 0.2426])","tensor([2, 3, 4, 1, 5, 0])"
9349,"tensor([0.3642, 0.1843, 0.3469, 0.8222, 0.0727])","tensor([3, 0, 2, 1, 4])"
9350,"tensor([0.4141, 0.2608, 0.2755, 0.7376, 0.6419, 0.2219])","tensor([3, 4, 0, 2, 1, 5])"
9351,"tensor([0.2014, 0.1965, 0.2030, 0.2148, 0.1714, 0.1820, 0.1669])","tensor([3, 2, 0, 1, 5, 4, 6])"
9352,"tensor([0.1988, 0.1459, 0.1373, 0.2507, 0.4135, 0.1463, 0.2131, 0.3080])","tensor([4, 7, 3, 6, 0, 5, 1, 2])"
9353,"tensor([ 0.4560,  0.2102,  0.1116,  0.7416,  0.2789,  0.0762, -0.0202])","tensor([3, 0, 4, 1, 2, 5, 6])"
9354,"tensor([0.1743, 0.1588, 0.2113, 0.1254, 0.1616, 0.2652, 0.2717, 0.6607])","tensor([7, 6, 5, 2, 0, 4, 1, 3])"
9355,"tensor([0.2128, 0.2707, 0.1878, 0.0756, 0.1865, 0.3618])","tensor([5, 1, 0, 2, 4, 3])"
9356,"tensor([0.5363, 0.6523, 0.4239, 0.4492, 0.5185, 0.4915])","tensor([1, 0, 4, 5, 3, 2])"
9357,"tensor([0.4266, 0.3171, 0.1402, 0.1252, 0.0976, 0.2727, 0.1568])","tensor([0, 1, 5, 6, 2, 3, 4])"
9358,"tensor([0.0975, 0.1376, 0.5054, 0.5219, 0.4082, 0.0895, 0.1054, 0.2847, 0.1517])","tensor([3, 2, 4, 7, 8, 1, 6, 0, 5])"
9359,"tensor([0.7281, 0.1599, 0.1854, 0.1900, 0.5420])","tensor([0, 4, 3, 2, 1])"
9360,"tensor([0.4510, 0.2769, 0.4591, 0.1788, 0.7031, 0.2263, 0.3893])","tensor([4, 2, 0, 6, 1, 5, 3])"
9361,"tensor([0.2360, 0.4051, 0.1004, 0.1349, 0.2353])","tensor([1, 0, 4, 3, 2])"
9362,"tensor([0.1697, 0.2541, 0.2423, 0.2810, 0.3285, 0.2765, 0.1327, 0.1537, 0.1239])","tensor([4, 3, 5, 1, 2, 0, 7, 6, 8])"
9363,"tensor([0.1490, 0.3501, 0.2729, 0.3841, 0.6325, 0.2037, 0.3303])","tensor([4, 3, 1, 6, 2, 5, 0])"
9364,"tensor([0.1035, 0.3897, 0.3501, 0.5863, 0.0872, 0.8189, 0.3039, 0.3074, 0.3237])","tensor([5, 3, 1, 2, 8, 7, 6, 0, 4])"
9365,"tensor([0.2552, 0.2083, 0.2675, 0.1013, 0.6061, 0.5106, 0.4511, 0.6099, 0.6410])","tensor([8, 7, 4, 5, 6, 2, 0, 1, 3])"
9366,"tensor([0.1697, 0.0830, 0.1170, 0.1775, 0.7021])","tensor([4, 3, 0, 2, 1])"
9367,"tensor([0.2074, 0.0764, 0.1749, 0.2499, 0.1225, 0.0845, 0.2641, 0.6531])","tensor([7, 6, 3, 0, 2, 4, 5, 1])"
9368,"tensor([0.2178, 0.2178, 0.2561, 0.2256, 0.5216, 0.0929])","tensor([4, 2, 3, 0, 1, 5])"
9369,"tensor([0.3883, 0.4827, 0.4066, 0.6920, 0.4533])","tensor([3, 1, 4, 2, 0])"
9370,"tensor([-0.0318,  0.0035,  0.4927,  0.2264,  0.0110,  0.2470,  0.0831, -0.0045])","tensor([2, 5, 3, 6, 4, 1, 7, 0])"
9371,"tensor([0.1749, 0.2400, 0.2116, 0.2302, 0.5355, 0.3002, 0.0947])","tensor([4, 5, 1, 3, 2, 0, 6])"
9372,"tensor([0.3132, 0.5019, 0.3123, 0.3274, 0.4819, 0.7547, 0.5130, 0.4712])","tensor([5, 6, 1, 4, 7, 3, 0, 2])"
9373,"tensor([0.5725, 0.3054, 0.3231, 0.2984, 0.4882, 0.3615, 0.3929])","tensor([0, 4, 6, 5, 2, 1, 3])"
9374,"tensor([0.1375, 0.0997, 0.1450, 0.0898, 0.2167, 0.4955, 0.2039, 0.2138])","tensor([5, 4, 7, 6, 2, 0, 1, 3])"
9375,"tensor([0.5371, 0.7350, 0.5444, 0.5185, 0.7087, 0.5745, 0.7441])","tensor([6, 1, 4, 5, 2, 0, 3])"
9376,"tensor([0.1096, 0.5276, 0.6785, 0.3659, 0.3504])","tensor([2, 1, 3, 4, 0])"
9377,"tensor([0.2361, 0.3761, 0.4034, 0.3106, 0.5896])","tensor([4, 2, 1, 3, 0])"
9378,"tensor([0.8247, 0.3056, 0.5820, 0.2989, 0.3385])","tensor([0, 2, 4, 1, 3])"
9379,"tensor([0.0378, 0.6159, 0.1577, 0.1579, 0.2298, 0.6625, 0.0900])","tensor([5, 1, 4, 3, 2, 6, 0])"
9380,"tensor([0.3448, 0.7268, 0.2189, 0.2342, 0.1189])","tensor([1, 0, 3, 2, 4])"
9381,"tensor([0.0848, 0.2246, 0.2020, 0.0660, 0.1460, 0.1341])","tensor([1, 2, 4, 5, 0, 3])"
9382,"tensor([ 0.3669,  0.0981,  0.1234,  0.0341,  0.0304,  0.5179,  0.1835,  0.0547,
        -0.0280])","tensor([5, 0, 6, 2, 1, 7, 3, 4, 8])"
9383,"tensor([0.1003, 0.1747, 0.5636, 0.3738, 0.3638, 0.3748, 0.3020])","tensor([2, 5, 3, 4, 6, 1, 0])"
9384,"tensor([0.2934, 0.4572, 0.7374, 0.7397, 0.1793, 0.2223, 0.2482])","tensor([3, 2, 1, 0, 6, 5, 4])"
9385,"tensor([0.0951, 0.1490, 0.3103, 0.6880, 0.2490])","tensor([3, 2, 4, 1, 0])"
9386,"tensor([0.1511, 0.6778, 0.1395, 0.2204, 0.1373])","tensor([1, 3, 0, 2, 4])"
9387,"tensor([0.3659, 0.4324, 0.2872, 0.7999, 0.4308, 0.2382])","tensor([3, 1, 4, 0, 2, 5])"
9388,"tensor([0.0616, 0.1284, 0.3954, 0.5503, 0.1204])","tensor([3, 2, 1, 4, 0])"
9389,"tensor([0.1468, 0.4107, 0.4645, 0.6612, 0.1242, 0.1577])","tensor([3, 2, 1, 5, 0, 4])"
9390,"tensor([0.2616, 0.0502, 0.0951, 0.0714, 0.0695, 0.1857, 0.0862, 0.1472])","tensor([0, 5, 7, 2, 6, 3, 4, 1])"
9391,"tensor([0.1863, 0.2524, 0.6509, 0.7714, 0.1507, 0.1181])","tensor([3, 2, 1, 0, 4, 5])"
9392,"tensor([0.1704, 0.3538, 0.4413, 0.0913, 0.1687, 0.0258, 0.1560, 0.2718])","tensor([2, 1, 7, 0, 4, 6, 3, 5])"
9393,"tensor([0.0994, 0.3429, 0.3330, 0.8641, 0.3925, 0.1357])","tensor([3, 4, 1, 2, 5, 0])"
9394,"tensor([0.4872, 0.6134, 0.2991, 0.5753, 0.5782])","tensor([1, 4, 3, 0, 2])"
9395,"tensor([0.2800, 0.2131, 0.0845, 0.6469, 0.1132, 0.0509, 0.1055, 0.1932])","tensor([3, 0, 1, 7, 4, 6, 2, 5])"
9396,"tensor([0.6840, 0.2113, 0.1145, 0.1441, 0.1921])","tensor([0, 1, 4, 3, 2])"
9397,"tensor([0.2504, 0.1690, 0.1911, 0.2667, 0.3692, 0.7065])","tensor([5, 4, 3, 0, 2, 1])"
9398,"tensor([0.0402, 0.1535, 0.1209, 0.2852, 0.6965, 0.2382, 0.3343])","tensor([4, 6, 3, 5, 1, 2, 0])"
9399,"tensor([0.1999, 0.0141, 0.3074, 0.6280, 0.0904])","tensor([3, 2, 0, 4, 1])"
9400,"tensor([0.3625, 0.3679, 0.3964, 0.3605, 0.5470, 0.5063, 0.7219, 0.0945])","tensor([6, 4, 5, 2, 1, 0, 3, 7])"
9401,"tensor([0.1013, 0.0911, 0.1764, 0.1915, 0.6995])","tensor([4, 3, 2, 0, 1])"
9402,"tensor([0.1811, 0.2805, 0.3503, 0.3820, 0.5902])","tensor([4, 3, 2, 1, 0])"
9403,"tensor([0.1956, 0.0963, 0.5241, 0.0535, 0.0682])","tensor([2, 0, 1, 4, 3])"
9404,"tensor([0.5901, 0.4816, 0.1326, 0.0828, 0.1098, 0.2265])","tensor([0, 1, 5, 2, 4, 3])"
9405,"tensor([0.2658, 0.2809, 0.1764, 0.1816, 0.1383, 0.7422, 0.2577, 0.1069])","tensor([5, 1, 0, 6, 3, 2, 4, 7])"
9406,"tensor([0.1285, 0.0704, 0.1701, 0.7325, 0.3675])","tensor([3, 4, 2, 0, 1])"
9407,"tensor([0.5111, 0.6373, 0.3344, 0.1957, 0.2395, 0.0357])","tensor([1, 0, 2, 4, 3, 5])"
9408,"tensor([0.4429, 0.5144, 0.2149, 0.2711, 0.1697])","tensor([1, 0, 3, 2, 4])"
9409,"tensor([0.2219, 0.2140, 0.3055, 0.2857, 0.3469, 0.3151, 0.5014, 0.2706, 0.3272])","tensor([6, 4, 8, 5, 2, 3, 7, 0, 1])"
9410,"tensor([0.1776, 0.2635, 0.4867, 0.2904, 0.6670, 0.7456])","tensor([5, 4, 2, 3, 1, 0])"
9411,"tensor([0.2292, 0.2771, 0.3167, 0.2484, 0.7063, 0.2809])","tensor([4, 2, 5, 1, 3, 0])"
9412,"tensor([0.0218, 0.0481, 0.1619, 0.2250, 0.3412, 0.6357, 0.1711])","tensor([5, 4, 3, 6, 2, 1, 0])"
9413,"tensor([0.1725, 0.4851, 0.4290, 0.6292, 0.2562])","tensor([3, 1, 2, 4, 0])"
9414,"tensor([0.0241, 0.2309, 0.1101, 0.1480, 0.7689])","tensor([4, 1, 3, 2, 0])"
9415,"tensor([0.2443, 0.3849, 0.4337, 0.1280, 0.1806, 0.2041])","tensor([2, 1, 0, 5, 4, 3])"
9416,"tensor([0.0494, 0.1348, 0.2330, 0.1515, 0.2187, 0.2064])","tensor([2, 4, 5, 3, 1, 0])"
9417,"tensor([0.1732, 0.5008, 0.4409, 0.5101, 0.3023, 0.6414, 0.3277, 0.2642])","tensor([5, 3, 1, 2, 6, 4, 7, 0])"
9418,"tensor([0.2592, 0.7357, 0.3249, 0.1753, 0.2000, 0.5993, 0.0484, 0.1787])","tensor([1, 5, 2, 0, 4, 7, 3, 6])"
9419,"tensor([0.2446, 0.3240, 0.6827, 0.5719, 0.1751])","tensor([2, 3, 1, 0, 4])"
9420,"tensor([0.2249, 0.1909, 0.0988, 0.1294, 0.2250, 0.4092, 0.5338])","tensor([6, 5, 4, 0, 1, 3, 2])"
9421,"tensor([0.7108, 0.2875, 0.3572, 0.3764, 0.4811, 0.1748, 0.0967, 0.1184])","tensor([0, 4, 3, 2, 1, 5, 7, 6])"
9422,"tensor([0.1637, 0.0410, 0.0502, 0.6635, 0.5564])","tensor([3, 4, 0, 2, 1])"
9423,"tensor([0.2121, 0.1512, 0.5165, 0.5591, 0.3933, 0.4790, 0.3081, 0.1988])","tensor([3, 2, 5, 4, 6, 0, 7, 1])"
9424,"tensor([0.6998, 0.1807, 0.0798, 0.0807, 0.0564, 0.1872])","tensor([0, 5, 1, 3, 2, 4])"
9425,"tensor([0.0718, 0.1484, 0.2124, 0.1699, 0.2374, 0.3768, 0.5833, 0.5733])","tensor([6, 7, 5, 4, 2, 3, 1, 0])"
9426,"tensor([0.1135, 0.4211, 0.3036, 0.2848, 0.8371, 0.6051])","tensor([4, 5, 1, 2, 3, 0])"
9427,"tensor([ 0.2541,  0.6259,  0.3965,  0.2092, -0.0116, -0.0212,  0.1363,  0.3193])","tensor([1, 2, 7, 0, 3, 6, 4, 5])"
9428,"tensor([ 0.1289,  0.1145,  0.3131,  0.6026,  0.2396,  0.1051, -0.0087,  0.0824,
         0.0873])","tensor([3, 2, 4, 0, 1, 5, 8, 7, 6])"
9429,"tensor([0.2270, 0.2426, 0.0195, 0.1313, 0.0664, 0.0738, 0.2169, 0.0987, 0.8084])","tensor([8, 1, 0, 6, 3, 7, 5, 4, 2])"
9430,"tensor([0.2272, 0.6259, 0.1828, 0.1710, 0.0431, 0.0689, 0.0554, 0.0519])","tensor([1, 0, 2, 3, 5, 6, 7, 4])"
9431,"tensor([0.1758, 0.1840, 0.1208, 0.1136, 0.0429, 0.1172, 0.5835])","tensor([6, 1, 0, 2, 5, 3, 4])"
9432,"tensor([-0.0034,  0.0722,  0.4692,  0.0651,  0.0627])","tensor([2, 1, 3, 4, 0])"
9433,"tensor([0.4918, 0.2548, 0.5278, 0.5198, 0.1582, 0.2956, 0.0076])","tensor([2, 3, 0, 5, 1, 4, 6])"
9434,"tensor([0.3850, 0.7550, 0.4269, 0.3156, 0.5724, 0.1647])","tensor([1, 4, 2, 0, 3, 5])"
9435,"tensor([0.2498, 0.2669, 0.1848, 0.2853, 0.7691])","tensor([4, 3, 1, 0, 2])"
9436,"tensor([0.0991, 0.0705, 0.1061, 0.1873, 0.3310, 0.2352, 0.7489, 0.2346])","tensor([6, 4, 5, 7, 3, 2, 0, 1])"
9437,"tensor([0.4992, 0.5278, 0.4745, 0.6219, 0.8170, 0.0992])","tensor([4, 3, 1, 0, 2, 5])"
9438,"tensor([ 5.6266e-02, -4.8373e-03, -8.6809e-02,  3.8636e-01,  2.9046e-04,
        -9.3577e-02,  1.5229e-01,  1.0205e-02, -4.0757e-02])","tensor([3, 6, 0, 7, 4, 1, 8, 2, 5])"
9439,"tensor([0.2478, 0.2285, 0.4568, 0.1057, 0.1045])","tensor([2, 0, 1, 3, 4])"
9440,"tensor([0.0708, 0.0551, 0.2392, 0.0844, 0.1255, 0.0554, 0.1770, 0.1698, 0.7567])","tensor([8, 2, 6, 7, 4, 3, 0, 5, 1])"
9441,"tensor([0.5833, 0.1638, 0.3361, 0.1118, 0.1253, 0.2030])","tensor([0, 2, 5, 1, 4, 3])"
9442,"tensor([0.3480, 0.0276, 0.2547, 0.6473, 0.1725, 0.3001])","tensor([3, 0, 5, 2, 4, 1])"
9443,"tensor([0.1120, 0.2076, 0.5907, 0.2624, 0.0962, 0.0503])","tensor([2, 3, 1, 0, 4, 5])"
9444,"tensor([0.1829, 0.2023, 0.4720, 0.7354, 0.1772])","tensor([3, 2, 1, 0, 4])"
9445,"tensor([0.4888, 0.5524, 0.4833, 0.7194, 0.5101, 0.5379, 0.1825])","tensor([3, 1, 5, 4, 0, 2, 6])"
9446,"tensor([0.6174, 0.5567, 0.4885, 0.4844, 0.3748, 0.2056])","tensor([0, 1, 2, 3, 4, 5])"
9447,"tensor([0.5979, 0.2175, 0.3005, 0.3512, 0.4191])","tensor([0, 4, 3, 2, 1])"
9448,"tensor([0.2006, 0.1683, 0.6498, 0.5926, 0.7662, 0.1485])","tensor([4, 2, 3, 0, 1, 5])"
9449,"tensor([0.1989, 0.3348, 0.1583, 0.1626, 0.1020, 0.6182, 0.3883])","tensor([5, 6, 1, 0, 3, 2, 4])"
9450,"tensor([0.0579, 0.2794, 0.3625, 0.0831, 0.3708])","tensor([4, 2, 1, 3, 0])"
9451,"tensor([0.1113, 0.1100, 0.6591, 0.1690, 0.2249])","tensor([2, 4, 3, 0, 1])"
9452,"tensor([0.3978, 0.3513, 0.2180, 0.4650, 0.2795, 0.4465, 0.2135])","tensor([3, 5, 0, 1, 4, 2, 6])"
9453,"tensor([0.1182, 0.0502, 0.6314, 0.6355, 0.6126, 0.6491, 0.6285, 0.6061, 0.3319])","tensor([5, 3, 2, 6, 4, 7, 8, 0, 1])"
9454,"tensor([0.5166, 0.3014, 0.4828, 0.3159, 0.3074, 0.2118, 0.1690, 0.2029])","tensor([0, 2, 3, 4, 1, 5, 7, 6])"
9455,"tensor([ 0.3826,  0.4265,  0.6247,  0.3367,  0.3135, -0.0786,  0.2403,  0.1637])","tensor([2, 1, 0, 3, 4, 6, 7, 5])"
9456,"tensor([0.3466, 0.4401, 0.6598, 0.1680, 0.3814, 0.4331, 0.3289])","tensor([2, 1, 5, 4, 0, 6, 3])"
9457,"tensor([0.3368, 0.3739, 0.2791, 0.4336, 0.7073])","tensor([4, 3, 1, 0, 2])"
9458,"tensor([0.0453, 0.0971, 0.3693, 0.2717, 0.2144])","tensor([2, 3, 4, 1, 0])"
9459,"tensor([0.6729, 0.5179, 0.2960, 0.1633, 0.2877, 0.0637])","tensor([0, 1, 2, 4, 3, 5])"
9460,"tensor([0.1461, 0.5282, 0.2590, 0.3066, 0.1517, 0.2546, 0.3596, 0.3291, 0.0781])","tensor([1, 6, 7, 3, 2, 5, 4, 0, 8])"
9461,"tensor([0.4572, 0.1930, 0.6227, 0.1905, 0.3097])","tensor([2, 0, 4, 1, 3])"
9462,"tensor([0.0129, 0.0035, 0.1832, 0.2669, 0.5365, 0.2398, 0.2378])","tensor([4, 3, 5, 6, 2, 0, 1])"
9463,"tensor([0.0666, 0.6181, 0.0405, 0.4439, 0.6636])","tensor([4, 1, 3, 0, 2])"
9464,"tensor([0.1979, 0.0601, 0.6698, 0.2082, 0.1606])","tensor([2, 3, 0, 4, 1])"
