,cos_scores,sorted_snippets
9366,"tensor([0.7935, 0.7567, 0.7852, 0.7980, 0.9232])","tensor([4, 3, 0, 2, 1])"
9367,"tensor([0.7910, 0.7529, 0.7786, 0.7816, 0.7592, 0.7968, 0.7872, 0.8839])","tensor([7, 5, 0, 6, 3, 2, 4, 1])"
9368,"tensor([0.7547, 0.7547, 0.7582, 0.7766, 0.9002, 0.7697])","tensor([4, 3, 5, 2, 0, 1])"
9369,"tensor([0.9047, 0.7891, 0.8399, 0.9121, 0.8369])","tensor([3, 0, 2, 4, 1])"
9370,"tensor([0.7308, 0.7468, 0.7955, 0.7314, 0.7344, 0.7349, 0.7273, 0.7276])","tensor([2, 1, 5, 4, 3, 0, 7, 6])"
9371,"tensor([0.7934, 0.8070, 0.7884, 0.7753, 0.8482, 0.7870, 0.7878])","tensor([4, 1, 0, 2, 6, 5, 3])"
9372,"tensor([0.7801, 0.8252, 0.7869, 0.7829, 0.8817, 0.9144, 0.8752, 0.8632])","tensor([5, 4, 6, 7, 1, 2, 3, 0])"
9373,"tensor([0.8451, 0.8210, 0.8095, 0.8087, 0.8177, 0.8215, 0.8234])","tensor([0, 6, 5, 1, 4, 2, 3])"
9374,"tensor([0.7715, 0.7763, 0.7668, 0.7699, 0.7776, 0.9054, 0.7734, 0.7987])","tensor([5, 7, 4, 1, 6, 0, 3, 2])"
9375,"tensor([0.8501, 0.8785, 0.8580, 0.8573, 0.8862, 0.8683, 0.9005])","tensor([6, 4, 1, 5, 2, 3, 0])"
9376,"tensor([0.7803, 0.9330, 0.8983, 0.8092, 0.8109])","tensor([1, 2, 4, 3, 0])"
9377,"tensor([0.7565, 0.7862, 0.7866, 0.7757, 0.8397])","tensor([4, 2, 1, 3, 0])"
9378,"tensor([0.9240, 0.7675, 0.8421, 0.7849, 0.8243])","tensor([0, 2, 4, 3, 1])"
9379,"tensor([0.7864, 0.8814, 0.7907, 0.8029, 0.7970, 0.8861, 0.7801])","tensor([5, 1, 3, 4, 2, 0, 6])"
9380,"tensor([0.8257, 0.9055, 0.7941, 0.7992, 0.7777])","tensor([1, 0, 3, 2, 4])"
9381,"tensor([0.7450, 0.7645, 0.7946, 0.7649, 0.7707, 0.7852])","tensor([2, 5, 4, 3, 1, 0])"
9382,"tensor([0.8109, 0.7573, 0.7837, 0.7685, 0.7986, 0.8837, 0.8035, 0.7902, 0.7289])","tensor([5, 0, 6, 4, 7, 2, 3, 1, 8])"
9383,"tensor([0.7676, 0.7828, 0.8932, 0.8081, 0.8002, 0.8088, 0.8023])","tensor([2, 5, 3, 6, 4, 1, 0])"
9384,"tensor([0.7721, 0.7099, 0.7099, 0.7099, 0.7590, 0.7803, 0.8025])","tensor([6, 5, 0, 4, 1, 2, 3])"
9385,"tensor([0.7805, 0.7750, 0.8434, 0.9067, 0.8076])","tensor([3, 2, 4, 0, 1])"
9386,"tensor([0.8087, 0.9103, 0.8169, 0.7947, 0.7817])","tensor([1, 2, 0, 3, 4])"
9387,"tensor([0.7954, 0.7688, 0.7715, 0.9564, 0.8201, 0.8066])","tensor([3, 4, 5, 0, 2, 1])"
9388,"tensor([0.7806, 0.7787, 0.8457, 0.8965, 0.7805])","tensor([3, 2, 0, 4, 1])"
9389,"tensor([0.7660, 0.7815, 0.7906, 0.8810, 0.7599, 0.7834])","tensor([3, 2, 5, 1, 0, 4])"
9390,"tensor([0.7650, 0.7705, 0.7462, 0.7460, 0.7577, 0.7578, 0.7417, 0.7570])","tensor([1, 0, 5, 4, 7, 2, 3, 6])"
9391,"tensor([0.7916, 0.7782, 0.9192, 0.9158, 0.7963, 0.7868])","tensor([2, 3, 4, 0, 5, 1])"
9392,"tensor([0.7788, 0.8172, 0.8054, 0.7737, 0.7638, 0.7196, 0.7731, 0.7732])","tensor([1, 2, 0, 3, 7, 6, 4, 5])"
9393,"tensor([0.7518, 0.8372, 0.8231, 0.9565, 0.8357, 0.7894])","tensor([3, 1, 4, 2, 5, 0])"
9394,"tensor([0.7969, 0.8702, 0.7711, 0.8445, 0.8238])","tensor([1, 3, 4, 0, 2])"
9395,"tensor([0.7918, 0.7812, 0.7468, 0.7468, 0.7468, 0.7468, 0.7468, 0.7468])","tensor([0, 1, 2, 3, 4, 5, 6, 7])"
9396,"tensor([0.9391, 0.7773, 0.7567, 0.7441, 0.7299])","tensor([0, 1, 2, 3, 4])"
9397,"tensor([0.7965, 0.7787, 0.7904, 0.8052, 0.8294, 0.8862])","tensor([5, 4, 3, 0, 2, 1])"
9398,"tensor([0.7674, 0.7710, 0.7857, 0.7910, 0.8823, 0.7670, 0.7646])","tensor([4, 3, 2, 1, 0, 5, 6])"
9399,"tensor([0.7696, 0.7436, 0.7447, 0.8954, 0.7784])","tensor([3, 4, 0, 2, 1])"
9400,"tensor([0.8085, 0.8045, 0.8314, 0.8105, 0.8497, 0.9070, 0.9309, 0.7759])","tensor([6, 5, 4, 2, 3, 0, 1, 7])"
9401,"tensor([0.7952, 0.7547, 0.7988, 0.7711, 0.8738])","tensor([4, 2, 0, 3, 1])"
9402,"tensor([0.7937, 0.8043, 0.7828, 0.8384, 0.8063])","tensor([3, 4, 1, 0, 2])"
9403,"tensor([0.7801, 0.7751, 0.8640, 0.7759, 0.7551])","tensor([2, 0, 3, 1, 4])"
9404,"tensor([0.8771, 0.8416, 0.7439, 0.7419, 0.7556, 0.7695])","tensor([0, 1, 5, 4, 2, 3])"
9405,"tensor([0.7955, 0.7912, 0.7739, 0.7569, 0.7827, 0.9261, 0.8006, 0.7702])","tensor([5, 6, 0, 1, 4, 2, 7, 3])"
9406,"tensor([0.7777, 0.7798, 0.7555, 0.9292, 0.7759])","tensor([3, 1, 0, 4, 2])"
9407,"tensor([0.8534, 0.8864, 0.7693, 0.7531, 0.7792, 0.7725])","tensor([1, 0, 4, 5, 2, 3])"
9408,"tensor([0.8325, 0.8471, 0.7526, 0.8118, 0.7597])","tensor([1, 0, 3, 4, 2])"
9409,"tensor([0.7425, 0.7929, 0.8166, 0.8027, 0.7971, 0.8069, 0.8489, 0.7434, 0.7707])","tensor([6, 2, 5, 3, 4, 1, 8, 7, 0])"
9410,"tensor([0.7333, 0.7736, 0.7885, 0.7549, 0.8816, 0.9445])","tensor([5, 4, 2, 1, 3, 0])"
9411,"tensor([0.7700, 0.7767, 0.7893, 0.7729, 0.9102, 0.7772])","tensor([4, 2, 5, 1, 3, 0])"
9412,"tensor([0.7894, 0.8080, 0.8199, 0.7676, 0.8079, 0.8878, 0.7709])","tensor([5, 2, 1, 4, 0, 6, 3])"
9413,"tensor([0.7708, 0.7961, 0.8465, 0.8900, 0.8270])","tensor([3, 2, 4, 1, 0])"
9414,"tensor([0.7640, 0.8037, 0.7775, 0.7782, 0.9055])","tensor([4, 1, 3, 2, 0])"
9415,"tensor([0.8083, 0.8333, 0.7903, 0.7300, 0.7810, 0.7770])","tensor([1, 0, 2, 4, 5, 3])"
9416,"tensor([0.7902, 0.7818, 0.7751, 0.7634, 0.7634, 0.7643])","tensor([0, 1, 2, 5, 3, 4])"
9417,"tensor([0.7944, 0.8464, 0.8232, 0.8002, 0.8247, 0.9120, 0.7794, 0.7943])","tensor([5, 1, 4, 2, 3, 0, 7, 6])"
9418,"tensor([0.7702, 0.9436, 0.7339, 0.7285, 0.7319, 0.9079, 0.7691, 0.7580])","tensor([1, 5, 0, 6, 7, 2, 4, 3])"
9419,"tensor([0.8380, 0.7777, 0.9663, 0.8857, 0.7950])","tensor([2, 3, 0, 4, 1])"
9420,"tensor([0.7832, 0.7644, 0.7941, 0.7987, 0.7950, 0.8397, 0.8922])","tensor([6, 5, 3, 4, 2, 0, 1])"
9421,"tensor([0.8513, 0.7855, 0.7754, 0.8088, 0.8254, 0.7534, 0.7798, 0.7601])","tensor([0, 4, 3, 1, 6, 2, 7, 5])"
9422,"tensor([0.7487, 0.7385, 0.7382, 0.9494, 0.8942])","tensor([3, 4, 0, 1, 2])"
9423,"tensor([0.7789, 0.8137, 0.8750, 0.9210, 0.8782, 0.8728, 0.7967, 0.8133])","tensor([3, 4, 2, 5, 1, 7, 6, 0])"
9424,"tensor([0.9160, 0.8068, 0.7947, 0.7628, 0.7772, 0.8039])","tensor([0, 1, 5, 2, 4, 3])"
9425,"tensor([0.8284, 0.8297, 0.8230, 0.8259, 0.7998, 0.9074, 0.9571, 0.9259])","tensor([6, 7, 5, 1, 0, 3, 2, 4])"
9426,"tensor([0.7222, 0.7988, 0.7783, 0.7623, 0.9478, 0.9084])","tensor([4, 5, 1, 2, 3, 0])"
9427,"tensor([0.7610, 0.9042, 0.7757, 0.7774, 0.7651, 0.7665, 0.7713, 0.7787])","tensor([1, 7, 3, 2, 6, 5, 4, 0])"
9428,"tensor([0.7617, 0.7630, 0.7945, 0.8432, 0.7905, 0.7518, 0.7475, 0.7483, 0.7724])","tensor([3, 2, 4, 8, 1, 0, 5, 7, 6])"
9429,"tensor([0.7474, 0.7782, 0.7594, 0.7679, 0.7626, 0.7784, 0.8066, 0.7676, 0.8502])","tensor([8, 6, 5, 1, 3, 7, 4, 2, 0])"
9430,"tensor([0.8149, 0.8599, 0.7924, 0.7660, 0.7362, 0.7603, 0.7735, 0.7662])","tensor([1, 0, 2, 6, 7, 3, 5, 4])"
9431,"tensor([0.8113, 0.7770, 0.7696, 0.7712, 0.7403, 0.7408, 0.8710])","tensor([6, 0, 1, 3, 2, 5, 4])"
9432,"tensor([0.7660, 0.7364, 0.8854, 0.7598, 0.7937])","tensor([2, 4, 0, 3, 1])"
9433,"tensor([0.8540, 0.7939, 0.8407, 0.8687, 0.7588, 0.8142, 0.7252])","tensor([3, 0, 2, 5, 1, 4, 6])"
9434,"tensor([0.8255, 0.9025, 0.8335, 0.8034, 0.8725, 0.7840])","tensor([1, 4, 2, 0, 3, 5])"
9435,"tensor([0.7904, 0.7881, 0.7823, 0.7873, 0.8659])","tensor([4, 0, 1, 3, 2])"
9436,"tensor([0.7605, 0.7633, 0.7749, 0.7930, 0.8235, 0.8194, 0.9083, 0.7805])","tensor([6, 4, 5, 3, 7, 2, 1, 0])"
9437,"tensor([0.8431, 0.8488, 0.8456, 0.8564, 0.9084, 0.7846])","tensor([4, 3, 1, 2, 0, 5])"
9438,"tensor([0.7511, 0.7184, 0.7579, 0.8898, 0.7714, 0.7141, 0.7851, 0.7442, 0.7535])","tensor([3, 6, 4, 2, 8, 0, 7, 1, 5])"
9439,"tensor([0.8461, 0.8151, 0.9211, 0.7731, 0.7596])","tensor([2, 0, 1, 3, 4])"
9440,"tensor([0.7784, 0.7756, 0.7897, 0.7642, 0.7863, 0.7802, 0.7549, 0.7498, 0.8994])","tensor([8, 2, 4, 5, 0, 1, 3, 6, 7])"
9441,"tensor([0.8091, 0.7828, 0.7988, 0.7443, 0.7617, 0.7941])","tensor([0, 2, 5, 1, 4, 3])"
9442,"tensor([0.8806, 0.7746, 0.8366, 0.9385, 0.8448, 0.8458])","tensor([3, 0, 5, 4, 2, 1])"
9443,"tensor([0.7825, 0.7980, 0.9010, 0.8218, 0.7929, 0.7548])","tensor([2, 3, 1, 4, 0, 5])"
9444,"tensor([0.7624, 0.7602, 0.8613, 0.9170, 0.7773])","tensor([3, 2, 4, 0, 1])"
9445,"tensor([0.8652, 0.8788, 0.8681, 0.9135, 0.8690, 0.8738, 0.7679])","tensor([3, 1, 5, 4, 2, 0, 6])"
9446,"tensor([0.8119, 0.8726, 0.8110, 0.7798, 0.8103, 0.7719])","tensor([1, 0, 2, 4, 3, 5])"
9447,"tensor([0.8571, 0.7531, 0.7798, 0.7563, 0.7869])","tensor([0, 4, 2, 3, 1])"
9448,"tensor([0.7527, 0.7578, 0.8679, 0.7834, 0.8976, 0.7723])","tensor([4, 2, 3, 5, 1, 0])"
9449,"tensor([0.7741, 0.7912, 0.7312, 0.7555, 0.7734, 0.8896, 0.7892])","tensor([5, 1, 6, 0, 4, 3, 2])"
9450,"tensor([0.7800, 0.7843, 0.8232, 0.7358, 0.8046])","tensor([2, 4, 1, 0, 3])"
9451,"tensor([0.8016, 0.7578, 0.8910, 0.7897, 0.8012])","tensor([2, 0, 4, 3, 1])"
9452,"tensor([0.8162, 0.7871, 0.8205, 0.8601, 0.8078, 0.8233, 0.7720])","tensor([3, 5, 2, 0, 4, 1, 6])"
9453,"tensor([0.7430, 0.7442, 0.9373, 0.9448, 0.9299, 0.9383, 0.9331, 0.9548, 0.8695])","tensor([7, 3, 5, 2, 6, 4, 8, 1, 0])"
9454,"tensor([0.8768, 0.7837, 0.8348, 0.7652, 0.8184, 0.7800, 0.7831, 0.7979])","tensor([0, 2, 4, 7, 1, 6, 5, 3])"
9455,"tensor([0.8138, 0.8343, 0.8811, 0.8164, 0.8163, 0.7384, 0.8129, 0.8110])","tensor([2, 1, 3, 4, 0, 6, 7, 5])"
9456,"tensor([0.8375, 0.8116, 0.8444, 0.7476, 0.8310, 0.8326, 0.8162])","tensor([2, 0, 5, 4, 6, 1, 3])"
9457,"tensor([0.7637, 0.7754, 0.7558, 0.8300, 0.8932])","tensor([4, 3, 1, 0, 2])"
9458,"tensor([0.7594, 0.7616, 0.7666, 0.7716, 0.7805])","tensor([4, 3, 2, 1, 0])"
9459,"tensor([0.9038, 0.8911, 0.7916, 0.7919, 0.8478, 0.7640])","tensor([0, 1, 4, 3, 2, 5])"
9460,"tensor([0.7818, 0.8929, 0.8060, 0.8390, 0.7803, 0.8024, 0.8332, 0.8016, 0.7769])","tensor([1, 3, 6, 2, 5, 7, 0, 4, 8])"
9461,"tensor([0.8590, 0.7758, 0.9217, 0.7754, 0.7909])","tensor([2, 0, 4, 1, 3])"
9462,"tensor([0.7260, 0.7225, 0.7639, 0.8053, 0.8082, 0.7687, 0.7672])","tensor([4, 3, 5, 6, 2, 0, 1])"
9463,"tensor([0.7514, 0.9214, 0.7441, 0.9157, 0.9411])","tensor([4, 1, 3, 0, 2])"
9464,"tensor([0.7725, 0.7445, 0.8477, 0.7862, 0.7676])","tensor([2, 3, 0, 4, 1])"
9465,"tensor([0.7934, 0.8731, 0.7634, 0.8122, 0.7579])","tensor([1, 3, 0, 2, 4])"
9466,"tensor([0.7507, 0.8043, 0.9589, 0.8033, 0.7559, 0.7682])","tensor([2, 1, 3, 5, 4, 0])"
9467,"tensor([0.7928, 0.7418, 0.7862, 0.7832, 0.8412, 0.8208, 0.8650, 0.8143])","tensor([6, 4, 5, 7, 0, 2, 3, 1])"
9468,"tensor([0.7738, 0.7573, 0.7865, 0.7687, 0.8674])","tensor([4, 2, 0, 3, 1])"
9469,"tensor([0.8040, 0.7695, 0.7956, 0.7721, 0.8863, 0.9216, 0.8599, 0.8046])","tensor([5, 4, 6, 7, 0, 2, 3, 1])"
9470,"tensor([0.8145, 0.9101, 0.9043, 0.8862, 0.8870, 0.8839, 0.8041, 0.8055])","tensor([1, 2, 4, 3, 5, 0, 7, 6])"
9471,"tensor([0.9346, 0.7694, 0.7655, 0.7458, 0.7742, 0.7622, 0.7482, 0.7458])","tensor([0, 4, 1, 2, 5, 6, 3, 7])"
9472,"tensor([0.7396, 0.8198, 0.8133, 0.8897, 0.8472])","tensor([3, 4, 1, 2, 0])"
9473,"tensor([0.8264, 0.7462, 0.7760, 0.7685, 0.8553, 0.7689, 0.7903, 0.8107])","tensor([4, 0, 7, 6, 2, 5, 3, 1])"
9474,"tensor([0.7989, 0.7890, 0.7900, 0.8869, 0.7993, 0.7613, 0.7294, 0.8018])","tensor([3, 7, 4, 0, 2, 1, 5, 6])"
9475,"tensor([0.7770, 0.7767, 0.7888, 0.7909, 0.8158, 0.8782, 0.7971, 0.7924, 0.7756])","tensor([5, 4, 6, 7, 3, 2, 0, 1, 8])"
9476,"tensor([0.8300, 0.7868, 0.7887, 0.7951, 0.8163, 0.7609, 0.9254, 0.7732])","tensor([6, 0, 4, 3, 2, 1, 7, 5])"
9477,"tensor([0.8214, 0.7713, 0.8749, 0.8084, 0.7865, 0.7765, 0.7534, 0.7854])","tensor([2, 0, 3, 4, 7, 5, 1, 6])"
9478,"tensor([0.7594, 0.7687, 0.7558, 0.7401, 0.7653, 0.7591, 0.7594, 0.7446])","tensor([1, 4, 6, 0, 5, 2, 7, 3])"
9479,"tensor([0.8566, 0.8082, 0.8127, 0.8136, 0.7719, 0.7490])","tensor([0, 3, 2, 1, 4, 5])"
9480,"tensor([0.9392, 0.8343, 0.8413, 0.7911, 0.7760, 0.7791])","tensor([0, 2, 1, 3, 5, 4])"
9481,"tensor([0.7974, 0.8241, 0.7594, 0.7672, 0.7561])","tensor([1, 0, 3, 2, 4])"
9482,"tensor([0.7758, 0.7616, 0.7960, 0.7289, 0.8378, 0.9109, 0.8979])","tensor([5, 6, 4, 2, 0, 1, 3])"
9483,"tensor([0.7598, 0.8603, 0.7858, 0.7835, 0.7834, 0.7833, 0.7735, 0.7779, 0.7638])","tensor([1, 2, 3, 4, 5, 7, 6, 8, 0])"
9484,"tensor([0.7355, 0.7806, 0.7826, 0.7853, 0.8417, 0.8888, 0.8305])","tensor([5, 4, 6, 3, 2, 1, 0])"
9485,"tensor([0.7436, 0.8868, 0.9523, 0.9116, 0.8113, 0.8403, 0.7903])","tensor([2, 3, 1, 5, 4, 6, 0])"
9486,"tensor([0.7476, 0.7588, 0.8892, 0.7625, 0.8048, 0.7889])","tensor([2, 4, 5, 3, 1, 0])"
9487,"tensor([0.8113, 0.7758, 0.7518, 0.9203, 0.7571, 0.7413])","tensor([3, 0, 1, 4, 2, 5])"
9488,"tensor([0.8036, 0.7298, 0.7521, 0.8458, 0.7957])","tensor([3, 0, 4, 2, 1])"
9489,"tensor([0.7793, 0.7372, 0.7372, 0.7639, 0.7774, 0.7916])","tensor([5, 0, 4, 3, 1, 2])"
9490,"tensor([0.8079, 0.7910, 0.7971, 0.7834, 0.8628, 0.8044])","tensor([4, 0, 5, 2, 1, 3])"
9491,"tensor([0.9368, 0.8039, 0.7862, 0.8115, 0.8047])","tensor([0, 3, 4, 1, 2])"
9492,"tensor([0.8103, 0.8655, 0.7634, 0.7654, 0.7704])","tensor([1, 0, 4, 3, 2])"
9493,"tensor([0.8009, 0.8530, 0.8014, 0.8480, 0.8319, 0.7944, 0.8256, 0.8953, 0.7670])","tensor([7, 1, 3, 4, 6, 2, 0, 5, 8])"
9494,"tensor([0.7702, 0.7536, 0.7453, 0.7822, 0.7751, 0.8619, 0.7871, 0.7936])","tensor([5, 7, 6, 3, 4, 0, 1, 2])"
9495,"tensor([0.7944, 0.7398, 0.7893, 0.7615, 0.7675])","tensor([0, 2, 4, 3, 1])"
9496,"tensor([0.8316, 0.8567, 0.8133, 0.8027, 0.7859, 0.8245])","tensor([1, 0, 5, 2, 3, 4])"
9497,"tensor([0.7800, 0.7657, 0.7817, 0.8695, 0.7842, 0.7806])","tensor([3, 4, 2, 5, 0, 1])"
9498,"tensor([0.7840, 0.7705, 0.8229, 0.7837, 0.7915, 0.7833, 0.8855, 0.7658, 0.7670])","tensor([6, 2, 4, 0, 3, 5, 1, 8, 7])"
9499,"tensor([0.8635, 0.8682, 0.8475, 0.8686, 0.8613, 0.9189, 0.7758])","tensor([5, 3, 1, 0, 4, 2, 6])"
9500,"tensor([0.7753, 0.7767, 0.7846, 0.7760, 0.7691, 0.7736, 0.7542, 0.8551])","tensor([7, 2, 1, 3, 0, 5, 4, 6])"
9501,"tensor([0.7924, 0.8426, 0.7519, 0.8823, 0.8994])","tensor([4, 3, 1, 0, 2])"
9502,"tensor([0.9102, 0.7809, 0.7691, 0.7655, 0.7262, 0.7470])","tensor([0, 1, 2, 3, 5, 4])"
9503,"tensor([0.9131, 0.8089, 0.8040, 0.7886, 0.8109, 0.7603, 0.8444, 0.7677])","tensor([0, 6, 4, 1, 2, 3, 7, 5])"
9504,"tensor([0.8019, 0.9232, 0.8790, 0.8229, 0.8075, 0.8546, 0.8413, 0.8148])","tensor([1, 2, 5, 6, 3, 7, 4, 0])"
9505,"tensor([0.8979, 0.7612, 0.7830, 0.7920, 0.7843, 0.7993])","tensor([0, 5, 3, 4, 2, 1])"
9506,"tensor([0.7865, 0.7676, 0.7850, 0.7995, 0.7918])","tensor([3, 4, 0, 2, 1])"
9507,"tensor([0.7646, 0.7796, 0.7510, 0.7405, 0.8547, 0.8282, 0.7744, 0.7731])","tensor([4, 5, 1, 6, 7, 0, 2, 3])"
9508,"tensor([0.7452, 0.7461, 0.7759, 0.8720, 0.7513, 0.7541, 0.7338])","tensor([3, 2, 5, 4, 1, 0, 6])"
9509,"tensor([0.7737, 0.7563, 0.7752, 0.7786, 0.7806, 0.7697, 0.7819, 0.8909, 0.7639])","tensor([7, 6, 4, 3, 2, 0, 5, 8, 1])"
9510,"tensor([0.7655, 0.8132, 0.8231, 0.7872, 0.8060])","tensor([2, 1, 4, 3, 0])"
9511,"tensor([0.7634, 0.7521, 0.7613, 0.7601, 0.8361, 0.9083, 0.7659, 0.7763])","tensor([5, 4, 7, 6, 0, 2, 3, 1])"
9512,"tensor([0.9042, 0.7851, 0.7859, 0.7567, 0.8262, 0.9097])","tensor([5, 0, 4, 2, 1, 3])"
9513,"tensor([0.8627, 0.8436, 0.7874, 0.7984, 0.7608, 0.7670])","tensor([0, 1, 3, 2, 5, 4])"
9514,"tensor([0.7646, 0.8094, 0.7789, 0.8491, 0.8412, 0.7610])","tensor([3, 4, 1, 2, 0, 5])"
9515,"tensor([0.7667, 0.8074, 0.8118, 0.7731, 0.7763, 0.8407, 0.7697, 0.7649, 0.7360])","tensor([5, 2, 1, 4, 3, 6, 0, 7, 8])"
9516,"tensor([0.8361, 0.8332, 0.8130, 0.7897, 0.7929, 0.9670])","tensor([5, 0, 1, 2, 4, 3])"
9517,"tensor([0.7445, 0.7627, 0.7566, 0.7590, 0.7514, 0.7662])","tensor([5, 1, 3, 2, 4, 0])"
9518,"tensor([0.9271, 0.7619, 0.7716, 0.7957, 0.7555, 0.7654, 0.7598, 0.7678, 0.7516])","tensor([0, 3, 2, 7, 5, 1, 6, 4, 8])"
9519,"tensor([0.7670, 0.8316, 0.7934, 0.9069, 0.8394, 0.7985])","tensor([3, 4, 1, 5, 2, 0])"
9520,"tensor([0.7699, 0.7768, 0.7873, 0.7962, 0.7768, 0.8632, 0.8293, 0.7686])","tensor([5, 6, 3, 2, 4, 1, 0, 7])"
9521,"tensor([0.7674, 0.7710, 0.7857, 0.7910, 0.8823, 0.7670, 0.7577])","tensor([4, 3, 2, 1, 0, 5, 6])"
9522,"tensor([0.7680, 0.8117, 0.8217, 0.7802, 0.7630, 0.7754, 0.8730, 0.7762, 0.7436])","tensor([6, 2, 1, 3, 7, 5, 0, 4, 8])"
9523,"tensor([0.7647, 0.8958, 0.8472, 0.7672, 0.7944])","tensor([1, 2, 4, 3, 0])"
9524,"tensor([0.7867, 0.9601, 0.8881, 0.7926, 0.7783, 0.8189, 0.7923, 0.8574])","tensor([1, 2, 7, 5, 3, 6, 0, 4])"
9525,"tensor([0.7608, 0.8409, 0.7584, 0.7614, 0.7640, 0.7622])","tensor([1, 4, 5, 3, 0, 2])"
9526,"tensor([0.7689, 0.7593, 0.8011, 0.7884, 0.7958, 0.7884])","tensor([2, 4, 3, 5, 0, 1])"
9527,"tensor([0.8388, 0.8756, 0.7800, 0.8119, 0.8074, 0.7672, 0.7719, 0.7588, 0.7735])","tensor([1, 0, 3, 4, 2, 8, 6, 5, 7])"
9528,"tensor([0.7968, 0.8109, 0.9131, 0.7886, 0.7832, 0.7967, 0.8040])","tensor([2, 1, 6, 0, 5, 3, 4])"
9529,"tensor([0.7470, 0.8249, 0.8371, 0.8282, 0.7611, 0.7415])","tensor([2, 3, 1, 4, 0, 5])"
9530,"tensor([0.7651, 0.7608, 0.7732, 0.9618, 0.7779, 0.7744, 0.7592])","tensor([3, 4, 5, 2, 0, 1, 6])"
9531,"tensor([0.8308, 0.7265, 0.7875, 0.8254, 0.7866, 0.8103])","tensor([0, 3, 5, 2, 4, 1])"
9532,"tensor([0.8076, 0.7868, 0.7947, 0.7561, 0.8679, 0.7688])","tensor([4, 0, 2, 1, 5, 3])"
9533,"tensor([0.7491, 0.7760, 0.7774, 0.8889, 0.7819, 0.7475, 0.7764])","tensor([3, 4, 2, 6, 1, 0, 5])"
9534,"tensor([0.8055, 0.7878, 0.8219, 0.8736, 0.8257, 0.7603, 0.7523])","tensor([3, 4, 2, 0, 1, 5, 6])"
9535,"tensor([0.8769, 0.7715, 0.8786, 0.7739, 0.7846, 0.7564])","tensor([2, 0, 4, 3, 1, 5])"
9536,"tensor([0.7694, 0.7815, 0.7815, 0.7861, 0.7876])","tensor([4, 3, 1, 2, 0])"
9537,"tensor([0.7884, 0.9025, 0.7778, 0.7562, 0.7503, 0.7721, 0.7734, 0.7691, 0.7574])","tensor([1, 0, 2, 6, 5, 7, 8, 3, 4])"
9538,"tensor([0.7866, 0.7826, 0.8469, 0.8218, 0.7706])","tensor([2, 3, 0, 1, 4])"
9539,"tensor([0.8312, 0.7660, 0.7294, 0.7383, 0.7563, 0.7755, 0.9510])","tensor([6, 0, 5, 1, 4, 3, 2])"
9540,"tensor([0.7660, 0.7836, 0.7816, 0.8778, 0.8235, 0.8343, 0.8264, 0.7719, 0.7938])","tensor([3, 5, 6, 4, 8, 1, 2, 7, 0])"
9541,"tensor([0.7859, 0.7753, 0.7823, 0.7648, 0.8201, 0.7502])","tensor([4, 0, 2, 1, 3, 5])"
9542,"tensor([0.7810, 0.7529, 0.7580, 0.7631, 0.9077, 0.7972, 0.7979, 0.7868])","tensor([4, 6, 5, 7, 0, 3, 2, 1])"
9543,"tensor([0.7922, 0.8035, 0.7725, 0.7850, 0.8190, 0.7795, 0.8371, 0.8469, 0.8454])","tensor([7, 8, 6, 4, 1, 0, 3, 5, 2])"
9544,"tensor([0.8641, 0.9049, 0.8117, 0.7813, 0.7884, 0.7735, 0.8090, 0.7851, 0.7800])","tensor([1, 0, 2, 6, 4, 7, 3, 8, 5])"
9545,"tensor([0.7937, 0.8388, 0.7850, 0.7843, 0.7949])","tensor([1, 4, 0, 2, 3])"
9546,"tensor([0.7968, 0.8109, 0.9131, 0.7886, 0.7832, 0.7967, 0.8040])","tensor([2, 1, 6, 0, 5, 3, 4])"
9547,"tensor([0.8633, 0.8686, 0.8548, 0.8441, 0.8690, 0.8527, 0.8815])","tensor([6, 4, 1, 0, 2, 5, 3])"
9548,"tensor([0.7746, 0.7697, 0.7940, 0.7855, 0.8163, 0.8023])","tensor([4, 5, 2, 3, 0, 1])"
9549,"tensor([0.7862, 0.7493, 0.7511, 0.7676, 0.7618, 0.7535, 0.7842, 0.7755, 0.8568])","tensor([8, 0, 6, 7, 3, 4, 5, 2, 1])"
9550,"tensor([0.7636, 0.8002, 0.7874, 0.7953, 0.7828, 0.8841])","tensor([5, 1, 3, 2, 4, 0])"
9551,"tensor([0.8341, 0.8334, 0.8759, 0.8789, 0.8769, 0.7820])","tensor([3, 4, 2, 0, 1, 5])"
9552,"tensor([0.8568, 0.7650, 0.7632, 0.7715, 0.7696])","tensor([0, 3, 4, 1, 2])"
9553,"tensor([0.9132, 0.8146, 0.7847, 0.8022, 0.7935])","tensor([0, 1, 3, 4, 2])"
9554,"tensor([0.8983, 0.8665, 0.8475, 0.9407, 0.8695])","tensor([3, 0, 4, 1, 2])"
9555,"tensor([0.7687, 0.7737, 0.7503, 0.8032, 0.8953, 0.7583, 0.7570])","tensor([4, 3, 1, 0, 5, 6, 2])"
9556,"tensor([0.7713, 0.7819, 0.7534, 0.8612, 0.7751, 0.7797])","tensor([3, 1, 5, 4, 0, 2])"
9557,"tensor([0.7723, 0.8067, 0.8561, 0.9191, 0.8420])","tensor([3, 2, 4, 1, 0])"
